duration,comments,latitude,longitude,year
180.0,A red circular fire that moved across the sky was seen by 5 people in RI.,41.7,-71.4166667,2012
60.0,Red lighted object over the Northside of Chicago and north suburban area.,41.85,-87.65,2012
600.0,Slow moving red&#44 glowing spheres in the sky&#44 hover&#44 get smaller then disappear one after the other,42.8863889,-78.8786111,2012
40.0,Lights hovering over city.,39.4913889,-91.1322222,2012
600.0,Orange circular orbs in the sky.,41.7,-71.4166667,2012
2.0,Blinding white flash.,47.4294444,-122.5444444,2012
120.0,Red/orange ball of fire&#44 noiseless and moving steadily for two minutes&#44 south to north in seattle.,47.6063889,-122.3308333,2012
300.0,4 pinkish orange fireball like&#44 silent&#44 slow moving objects over Claremont&#44 NH.,43.3766667,-72.3472222,2012
5.0,3/18/12 9:30 pm&#44 very fast moving orange small ball&#44 zipped from south to north  - driving west on I80 just before Iowa City,41.6611111,-91.53,2012
30.0,Triangular UFO moving swiftly and silently next to Washington DC,38.8047222,-77.0472222,2012
70.0,Red-Orange Orb Sighting in Hagerstown Maryland&#44 USA on 03/18/2012,39.6416667,-77.7202778,2012
60.0,Unusual bright light seen over N.W. Oregon.  ((NUFORC Note:  Sighting of Venus&#44 which is in the NW sky&#44 currently.  PD)),45.3002778,-122.9719444,2012
120.0,Amber colored silent spherical fireball rising from tree line then moving NE&#44 seen by 2 people. ((NUFORC Note:  Pilot report.  PD)),30.5166667,-86.4822222,2012
10.0,Blue &#44long rectangle &#44 silent &#44 fast &#44 bigger than a bus .,37.0833333,-88.6,2012
3.0,I seen two hovering lights in the sky and then they came together to form one craft and zoomed away really fast,41.7075,-86.895,2012
10.0,Large oval object lands in Barboursville WV,38.4094444,-82.2947222,2012
10.0,Large oval object spotted and possibly landed in Barboursville WV,38.4094444,-82.2947222,2012
600.0,Looked like a star twinkling like crazy with bright colors&#44 white/green/blue/ red in the general dir.of NASA/Langley.  ((Sirius??  PD)),37.0297222,-76.3455556,2012
600.0,Thunder&#44 and fireworks noise for 3 nights straight&#44 reported at 5 am by 20 residents.,44.6205556,-88.7622222,2012
20.0,Bright light entering cloud with major lightning activity and disappearing.,38.3497222,-81.6327778,2012
15.0,It was neat. Wonder what it was?,40.5108333,-75.6033333,2012
420.0,My employees got me out and looked on the west in the sky there were 9 shining UFO moved from west to east with a zoom speed. It looked,33.6694444,-117.8222222,2012
180.0,No noise super fast has one white lihgt on front four white lihgt and four blue lights on back the color was like a stomy cloud,41.4569444,-72.8236111,2012
120.0,Dark square object with red light flying at a low altitude&#44 high speed and no sound.,41.1144444,-83.1780556,2012
300.0,Low flying object with blue and purple pulsating lights chased by helicopters over Phoenix.,33.4483333,-112.0733333,2012
180.0,Pulsing lights move across the sky,42.7797222,-73.8461111,2012
180.0,Orange &quot;fireball&quot; witnessed in the sky west-by-northwest of Buffalo.,42.8863889,-78.8786111,2012
1410.0,This is not a hoax,43.6136111,-116.2025,2012
1200.0,Bright light in sky changing coulours and erratic flight patterns.,41.6897222,-87.7972222,2012
600.0,Fireball over cayucos,35.4427778,-120.8911111,2012
120.0,Orb or Fireball seen in Austin Tuesday,30.2669444,-97.7427778,2012
120.0,Very high starlike object flashing at consistant intervals while remaining motionless.,33.6675,-84.0177778,2012
2.0,Loud noise - not sighting,36.0344444,-89.3855556,2012
2.0,Ufo seen in mojave desert&#44 Calif.,35.0525,-118.1730556,2012
60.0,A star shapped object moved from a stationary position southward&#44 it got very bright and the dimmed fairly quickly.,42.3636111,-87.8447222,2012
1380.0,Two fireballs coming from the south and a brilliant white light moving in the east,38.8275,-91.02,2012
300.0,4 separate fiery looking balls traveling at a high rate of speed from the NW sky toward the SE sky.,44.9238889,-92.9591667,2012
30.0,Two bright orange lights flashing on and off then disappearing,33.6058333,-78.9733333,2012
60.0,An object producing a large bright orange glow could be seen in the clear night sky for about one minute. It seemed to hover over us in,41.8786111,-71.3830556,2012
30.0,Strange orange lights over Wisconsin Rapids.,44.3836111,-89.8172222,2012
87.0,UFO SIGHTING OVER KENDALL FLORIDA. NOT A  HOAK&#33,25.6788889,-80.3175,2012
900.0,It was sw of the white tank mt grew bright then dimed out than lit back up ornge looking ..,33.3627778,-112.1686111,2012
900.0,Constant glow fast moving object faster above the jet liners. slower than meteor and much faster than jets. some times moving in acute,37.3541667,-121.9541667,2012
300.0,Orange light ball gets bright then disappears,42.6791667,-70.8416667,2012
5.0,Oval shape UFO,35.0525,-118.1730556,2012
30.0,Wide glowing scanner light glowing across sky like light through water.,44.6994444,-73.4533333,2012
0.3,This maybe nothing but I had to write in. I was looking in the sky for a satelite -( I like watching them ) and I saw a britght flash a,33.4483333,-112.0733333,2012
180.0,Bright orb with no sound that moved slowly east and stayed low in the sky.,43.1219444,-75.2919444,2012
5.0,White light zoomed off to the west over Avon&#44 OH,41.4516667,-82.0355556,2012
60.0,FLASH/BRIGHT ORB LIGHT DIMS AND BRIGHTENS THEN FLASH AND REPEATS THE PROCESS THEN GONE,33.5805556,-112.2366667,2012
1.0,UFO recorded in unattended mode with Yukon Night Ranger in daylight from Surprise AZ (NW PHX). Camera was pointed North and at an eleva,33.6305556,-112.3325,2012
15.0,Large UFO observed by several inmates.,39.2141667,-74.9502778,2012
300.0,Saw what appeared to be a missile launch from Vandenburge AFB. Followed the vapor trail to where it ended east over the 29 Palms Marine,34.1347222,-116.3122222,2012
2.0,Brilliant green spear of light which changed to yellow/orange then extinguished,44.4988889,-75.3430556,2012
5.0,I saw a light far up in the sky&#44 it was moving east slowly and disappeared briefly. Then reappeared for only a second or two and then d,40.3013889,-79.5391667,2012
5.0,Two orange glowing orbs speed across sky in formation.,40.0427778,-86.1275,2012
5.0,I saw an orange sphere move 30 miles in 5 seconds.,34.7302778,-86.5861111,2012
240.0,Two orange lights that didnt move at all then disappeared.,38.8338889,-104.8208333,2012
600.0,White Orbs interacting intelligently over Las Vegas BLVD,36.175,-115.1363889,2012
600.0,Three fireball-like objects crossed the sky from east to west in succession.,41.0813889,-81.5191667,2012
40.0,Saw three bright lights and a hovering craft,38.9338889,-76.8969444,2012
80.0,Strange cirles appeared and dissappeard  in plain daylight... Unexplainable...,34.1066667,-117.8058333,2012
900.0,Several red lights with no sound ascending to the sky in Alaska,61.2180556,-149.9002778,2012
1200.0,Captured strange formation in sky on cellphone video&#44 Maumee Oh,41.5627778,-83.6538889,2012
10.0,Diagonal bar of white/yellowish light under the cloud cover.,42.2833333,-71.35,2012
13.0,Bright star like object moving at a slow rate across the night sky. Within 13 seconds it slowly began to get smaller and disappeared. N,27.7705556,-82.6794444,2012
15.0,Amber/Red-colored Chinese lanterns,33.4147222,-111.9086111,2012
120.0,2 Fire Balls Flying In The Sky,28.5380556,-81.3794444,2012
120.0,Two asterisk shaped yellow lights floating around above Lake Union in Seattle,47.6063889,-122.3308333,2012
120.0,Two amber colored objects appeared to be playing in the air darting back and forth at high rates of speed.,46.6811111,-68.0163889,2012
900.0,4 jets circling a mysterious object,29.7630556,-95.3630556,2012
45.0,Big red fire ball.,30.0033333,-91.8186111,2012
120.0,My husband and I were having brunch on our patio and saw 1 black/silver cigar/sausage shape clear blue sky. It was black then silver. I,36.175,-115.1363889,2012
120.0,Pulsing object emitting red objects?&#33,38.4405556,-122.7133333,2012
180.0,Orange orb in sky silent changed direction but looked the same&#44 disappeared,34.4838889,-114.3216667,2012
6.0,Two cigar-shaped craftes skip across out atmosphere in a very swift and silent motion.,42.7652778,-71.4680556,2012
1200.0,Bright glowing white orb&#44 morphing into cylindrical shape and then back to orb hovering for 20- 30 minutes,47.6588889,-117.425,2012
10.0,Bouncing object in sky in New Brighton&#44 PA,40.7302778,-80.3102778,2012
15.0,One bright&#44 white&#44 glowing circle of light about &#188; of a mile away&#44 above the tree line seen from the backyard of my house.,42.3194444,-71.6416667,2012
60.0,3 white lights in a triangle formation pointing down with a green light below the white lights. No strobes just solid lights.,35.9130556,-79.0561111,2012
15.0,Green light falling from sky in NY USA,40.7072222,-73.6763889,2012
3.0,Small&#44 bright white orb with tail flashed by 10&#39 above Delaware River near Milanville&#44 PA &amp; Skinner&#39s Falls&#44 NY.,41.6713889,-75.0655556,2012
300.0,Very bright&#44 pulsing/flickering object&#44 flying in the Northern sky over NJ,40.6416667,-74.8363889,2012
30.0,Saw triangular formation including 5 large roundlights and one small flying over neighborhood. Lights were yellowish in color and vibra,33.0183333,-80.1758333,2012
600.0,V-shaped multicolored lights on some Craft.,30.3411111,-95.0852778,2012
60.0,Blue sphere,38.4094444,-80.5580556,2012
300.0,Red pulsating lights east of University Place in the night sky.,47.2358333,-122.5491667,2012
300.0,12 glowing orange colored UFO sighting over Boynton Beach Florida,26.525,-80.0666667,2012
240.0,Three lights that looked like lamp light but higher in a triangle shape. It hovered then took off west over the eastern sierra mountian,37.3636111,-118.3941667,2012
8.0,Triangle sighting over Abilene&#44 Texas,32.4486111,-99.7327778,2012
20.0,Around 10:00 P.M on March 23rd&#44 2012 I was standing outside of my apartment smoking a cigarette looking at the sky when I noticed somet,40.7977778,-85.8205556,2012
120.0,Aircraft with 3 headlights&#44 very slow&#44 low&#44 and quiet.,47.6541667,-118.1488889,2012
5.0,A bright fireball seen with some movement in Nashville&#44 TN area...,36.06,-86.6722222,2012
420.0,3 Round orbs orange/orangey red in color hovering over central NJ,40.5741667,-74.6102778,2012
8.0,Green fireball seen early morning in Cherokee County.((NUFORC Note:  Possibly a long-duration meteor; green possibly from copper.  PD)),34.2366667,-84.4908333,2012
40.0,Red ball of fire descending out of the sky and landing,42.4927778,-92.3427778,2012
10.0,Saw nonmoving silver sphere for 10 seconds&#44 then it just disapeared.,35.5741667,-105.6744444,2012
1200.0,White oval objects that chang color from white orange fire back to white also had green haze around them,47.1719444,-122.5172222,2012
600.0,Orange Orbs Ascend From the Northwest.,39.0397222,-90.1405556,2012
120.0,Yellow-Orange flickering conical shaped light over St. Louis,38.5130556,-90.4358333,2012
480.0,Approx. 7 lighted objects in a Northeast to Southwestern travel pattern above Billings Heights.,45.7833333,-108.5,2012
120.0,Yellow fireball in the night sky travelling N to S&#44 no flashing&#44 no sound&#44 no change of speed or direction.,47.4705556,-122.3455556,2012
240.0,Trangular shape with red base color and three yellow lights at points of triangle seen moving; no sound.,42.9836111,-77.3261111,2012
900.0,3 bright red lights in formation over Scottsdale Arizona March 24 2012 at 9:30 PM.,33.5091667,-111.8983333,2012
600.0,Three lighted circular aircraft.,41.8244444,-72.8941667,2012
300.0,Late night out with friends and we saw lights in the sky moving haphazardly.,40.7347222,-73.7938889,2012
20.0,Ball of bright white light spotted near S.W. 59th. and Czech Hall Rd.,35.3841667,-97.7241667,2012
120.0,Large Red Object.,39.0997222,-94.5783333,2012
300.0,Looked like a 10&#39 glass ball with a ark welder inside putting off orange-red light over Burbank&#44 WA.,46.2,-119.0119444,2012
1020.0,03:30 AM I was walking in dark section in Newark&#44 NJ&#44 &amp; in direction south&#44 in the sky&#44 on top Elizabeth City&#44 I saw unexplained lite a,40.6638889,-74.2111111,2012
5.0,Pure white circular light went one direction slightly then shot off in other direction very fast.,33.9480556,-86.4727778,2012
3.0,F-22 like star shaped (7 point star) object flying extremelly fast&#44 no sound/no light,28.5380556,-81.3794444,2012
30.0,Bright blue light in federal way Washington,47.3225,-122.3113889,2012
1500.0,2 Bright Orange Lights Over Fontana.,34.0922222,-117.4341667,2012
600.0,Two bright&#44 large crafts moving slowly in a north to south direction over Bloomington&#44 IL on Sunday&#44 March 25th at 8:45pm.,40.4841667,-88.9936111,2012
240.0,It was night time and we were coming home.  Driving towards Ashtabula&#44 Ohio.  I looked to my left in some fields and saw about 20 gold,41.805,-80.9483333,2012
120.0,3 red lights in triangular shape,41.9444444,-71.2861111,2012
900.0,Greenish/White chevron shaped light flying over Avon&#44CT 3/25/2012,41.8097222,-72.8311111,2012
3.0,I saw a blue sphere drop vertically from the sky.,33.6675,-84.0177778,2012
300.0,My fiance and cousin were outside on our front porch last night (March 25th 2012) at around 11:30PM smoking a cigarette before going to,38.8813889,-94.8188889,2012
1200.0,Orange lights flying low over the river in Monroe Michigan,41.9163889,-83.3977778,2012
1200.0,Two strange crafts seen above the river&#44 both had three lights in triangle formation,41.9163889,-83.3977778,2012
720.0,Driving northbound on highway 99 outside of Bakersfield CA.  Just pass 7th standard road exit.  Saw bright light over freeway.  At firs,35.3733333,-119.0177778,2012
180.0,Two photos in a series where an object can be seen.,38.3002778,-76.5077778,2012
1500.0,Saw 7 separate star like objects travel North to South &amp; South to North within a 30 minute period,35.2244444,-96.6702778,2012
720.0,Strange Triangle Craft,41.2427778,-73.2011111,2012
30.0,Four lights&#44 spaceship in triangle form.  One red blinking one in the middle&#44 hovering motion,38.2544444,-104.6086111,2012
120.0,Triangle ship seen,35.2269444,-80.8433333,2012
2.0,It was a red fireball hovering hologram type ball if that makes sense.,42.7008333,-82.9591667,2012
600.0,My husband went out At 5 am and noticed what he called bright brush strokes in the sky that were lit up. Then we both saw it from outsi,38.9783333,-76.4925,2012
5.0,Object was observed through a window and caught my eye when the sun reflected off it. It was moving just above the tree tops moving abo,42.9269444,-70.9444444,2012
1200.0,Two bright clouds fall from sky over Newburgh&#44NY.,41.5033333,-74.0108333,2012
300.0,Bright line headed towards ground for half minute then stopped and grew wider and fuzzier,39.2672222,-76.7986111,2012
1200.0,2 cloud like objects one half oval the other cigar shaped with pointed ends (almost like a mustache).  No sounds came from it.,41.4686111,-75.5625,2012
120.0,Star like object  moving while watching Nasa&#39s Anomalous Transport Rocket Experiment (ATREX),40.5725,-74.4930556,2012
60.0,Silver mettalic craft shadowing large jet with no visible exhaust,35.8483333,-81.4961111,2012
9.0,Oval object appeared to be a metallic color with orange colored cross beam in the center traveling at high rate of speed.,30.4455556,-86.5791667,2012
120.0,Red Green Yellow Object NO SOUND,38.9516667,-92.3338889,2012
45.0,Two red blinking lights in Reading&#44 PA.,40.3355556,-75.9272222,2012
1200.0,2 triangle objects and 1 sphere object&#44 dancing and hovering in sky&#44 red&#44 purple&#44 green&#44 pink&#44 very bright white lights.,34.2083333,-77.7966667,2012
600.0,3 red and white blinking lights stationary in sky,35.3991667,-78.8161111,2012
600.0,Triangular object moving SSE&#44 observed a week prior at same hour.,45.6797222,-111.0377778,2012
900.0,Strange lights over Big Sky&#44 MT.,45.2847222,-111.3675,2012
180.0,UFO sighting in Bozeman Montana at approximately 11:00 pm on March 27th&#44 2012.,45.6797222,-111.0377778,2012
15.0,Red Green fireball in western Colorado.,38.9911111,-108.4527778,2012
600.0,Its hard to explain the craft because it was dark&#44but it was big judging on the 2 lights underneath it they were spaced out approximate,42.1033333,-88.3727778,2012
120.0,I was on my way home from school on 3/28/12 @10:10pm traveling on the interstate.  For about 2 miles ahead of me (far left of the inter,32.7763889,-79.9311111,2012
60.0,Large triangular&#44 yellow object hovering above mountains near Clinton Mt.,46.7691667,-113.7116667,2012
300.0,Unidentified flying object (bright orange/red) triangular five-side polygon hovering in sky above Barham Blvd. L.A.&#44 CA. 3-29-2012,34.0522222,-118.2427778,2012
60.0,3 lights moving right then left very slowly.,39.9625,-76.7280556,2012
300.0,I saw a reflective object in the sky followed by unmarked black helicopters.,41.3572222,-88.4211111,2012
10.0,((HOAX??  Date is severely flawed.))  Bright&#44 inredibly fast lights over Crandon&#44 Wisconsin,45.5719444,-88.9027778,2012
600.0,Two slow&#44 black heart changing to tear shaped objects decend with no lights and unheard witnessed by family over e.Mesa&#44AZ&#33,33.4222222,-111.8219444,2012
30.0,Lighted&#44 diamond-shaped craft,40.3708333,-80.235,2012
120.0,Three fly over bishop california,37.3636111,-118.3941667,2012
600.0,Triangle craft&#44 9 lights&#44 hovering with extremely quiet jet engine sound&#44 no helicopter sound.,43.0116667,-88.2313889,2012
300.0,Tethered Satellites over Maine?&#44 Silver thread connection clearly visible,43.6480556,-70.8475,2012
300.0,Dark shape landed on roof top&#44 than flew away as bright light&#44 no sound.,42.3583333,-71.0602778,2012
4.0,UFO WAS HOVERING AND MAKING A WEIRD SOUND THEN IT TOOK OFF.,27.9472222,-82.4586111,2012
300.0,In the south skies above Salt Lake City&#44 a firey light traveled slowly&#44 then ascended from earth.,40.6688889,-111.8238889,2012
600.0,Group of 4 red/orange lights&#44 becoming 3 lights then disappearing into darkness of space,42.1872222,-93.5955556,2012
180.0,In the spring of 2012&#44 a bight light and a hundred deer are spotted in Burlington&#44 Connecticut.,41.7691667,-72.965,2012
300.0,Bright orange ball with no tails no sound no flashing.,27.0438889,-82.2361111,2012
5.0,Big Bluish Green slow moving light spotted over El Mirage AZ,33.6130556,-112.3238889,2012
6.0,Fireball flies silently by in the night sky,34.4838889,-114.3216667,2012
7.0,Saw a green UFO really close to my car&#44 lowered in valley; resulted in panicked coyote hit on I-91.,42.6708333,-72.55,2012
5.0,Orange/copper light very bright then faded quickly seen in Northeast Mississippi,34.9341667,-88.5222222,2012
300.0,Alien drone craft with a mother ship over salt lake city and no one seen it but us humm??,40.5658333,-111.8636111,2012
600.0,Numerous (15-20) solid red-orange flare-like lights over Miami in 10 minute period.,25.7738889,-80.1938889,2012
751.0,A fireball like image falling from sky then seeing an alien days later in field.,35.2705556,-85.9530556,2012
300.0,Green turning to blue and red oval object  in western sky.,35.7913889,-78.7813889,2012
20.0,About 7:00 p.m.&#44 my wife and I had just got back from the market WE WERE WALKING UP THE STEPS TO OUR PORCH . I JUST H,39.9522222,-75.1641667,2012
20.0,ABOUT 7:00PM OVER SKY OF PHILADELPHIA,39.9522222,-75.1641667,2012
25.0,Red lights in shape of a triangle down the sides with white lights across the base.one object flying west to east.,41.9141667,-88.3086111,2012
5.0,Big scary thing come out of no where,39.2191667,-121.06,2012
300.0,This is a continuation of my previous report.  I have video of the last light before it disappeared.,42.4461111,-87.8327778,2012
600.0,Moving blue light in night sky in Sacramento&#44 CA. Unusual color. March 3&#44 2012,38.5816667,-121.4933333,2012
300.0,IT WAS BIG &amp; BURNED ORANGE  A LIGHT CIRCLED &amp; SEPERATED INTO 3  PA RTS,34.0633333,-117.65,2012
60.0,Two orange lights in sky over Vernal&#44 Utah,40.4555556,-109.5280556,2012
300.0,Many orange orbs fly overhead and out to the ocean.,28.0341667,-80.5888889,2012
900.0,For a 15 minute period&#44 30 to 40 crafts were seen.  15 to 20 craft flew in a formation and vanished in the sky.  Then 12-15 craft flew,38.9905556,-77.0263889,2012
600.0,Orange/Reddish Lights,60.7922222,-161.7558333,2012
900.0,Yellowish spheres observed by three.,36.0725,-79.7922222,2012
240.0,Orange globes moving in a line east to be.  Silent,37.6688889,-77.8822222,2012
60.0,5 to 6 orange glowing lights upstate NY disappeared/ triangle.,42.6525,-73.7566667,2012
300.0,Unknown objects in SE skies over Central Florida,27.3361111,-82.5308333,2012
180.0,Red light far in the sky fading in and out every three sec with white streams of light forming a circle around it,40.5,-111.95,2012
300.0,This was an indisputable moving creature of sorts in the sky&#44 not machinery&#44 and definitely not man made or controlled. Calculated.,34.0983333,-118.3258333,2012
300.0,Red and white flashing lights with unusual movement,32.7833333,-96.8,2012
300.0,Triangular shaped ufo in los angeles,34.0522222,-118.2427778,2012
900.0,An unexplained object square in shape&#44 floating and tubmling silently in the sky until ascending out of sight.,37.9847222,-120.2627778,2012
120.0,Ufo sighting clear night sky.,30.0969444,-95.6158333,2012
20.0,Clear triangle over Ventura,34.2783333,-119.2922222,2012
10.0,Pair of bright blue/white lights descending rapidly next to I-75 GA,33.2944444,-83.9661111,2012
1200.0,There is a triangular large craft on top of downtown nogales flashing 4 to 6 lights not moving at all. its pretty large so i know i won,31.3402778,-110.9336111,2012
300.0,Oval&#44 hanging vertically above busy intersection in Davenport&#44 IA at mid day.,41.5236111,-90.5775,2012
4.0,A green flash of light zoomed through the sky above a park in Blackwood&#44 NJ; it completely disappeared within seconds.,39.8022222,-75.0644444,2012
6.0,Red fire ball with long blue tail light over Hummelstown&#44 Pennsylvania,40.2652778,-76.7086111,2012
60.0,Falling star stopped above the woods&#44 hovered a moment and went left above the trees by neibor&#39s house,19.6036111,-155.0572222,2012
5.0,Blue light slowing moving north and rapidly disappeared.,41.4458333,-74.4233333,2012
10.0,Large green streak of light over Leesburg&#44 Virginia&#44 perhaps  a meteor.,39.1155556,-77.5638889,2012
2.0,Blue white fireball seen in WSW sky in NJ.,40.9011111,-74.5147222,2012
120.0,Light hovering west of Bellingham&#44 WA.,48.7597222,-122.4869444,2012
10.0,Light/Fireball heading towards earth&#44 9 PM&#44 Rutland Vermont&#44 Whitish-Green streak of light behind and no explosion.,43.6105556,-72.9730556,2012
5.0,Bright white light&#44 about 5 times brighter/bigger than the brightest star at night&#44 north of Ainsworth.,42.55,-99.8622222,2012
900.0,Super-bright red&#44 orange sparkling light hovering in the sky for 20 minutes or more.,34.9861111,-84.3713889,2012
180.0,Old music box started playing and not been wind up in years,37.0561111,-85.0886111,2012
300.0,Bright Light in  Rocly Hill/Berlin CT,41.6647222,-72.6397222,2012
60.0,Did not see an object&#44 just long and fast bursts of extremely bright&#44 white light; some of which shot off at different angles.,35.0844444,-106.6505556,2012
120.0,Slowly floating object with strange lights&#44 moving across the city.,38.7072222,-121.28,2012
1200.0,Orange orbs - Troy MI,42.6055556,-83.15,2012
120.0,Triangular craft with amber light spotted by Rockford couple,42.2711111,-89.0938889,2012
180.0,3 bright colorful lights&#44 flying wild off each other. Playfully? Clear night&#44 very visable&#44 great view,38.5816667,-121.4933333,2012
3.0,Orb in Margate Florida,26.2441667,-80.2066667,2012
60.0,Teardrop shaped craft  passes over the Ozarks.,35.5155556,-93.3247222,2012
60.0,Object in sky round in shape hovering over Cincinnati Ohio for two days and nights.  ((NUFORC Note:  Jupiter and Venus.  PD)),39.1619444,-84.4569444,2012
30.0,Very bright object spotted at dusk in Towson&#44 MD,39.4013889,-76.6022222,2012
120.0,Fireball object seen,38.7072222,-121.28,2012
120.0,Spherical rotating disk with lights,40.8688889,-73.3655556,2012
60.0,Orange orb - Troy MI,42.6055556,-83.15,2012
10.0,Green Fireball in my neighborhood,33.9525,-84.55,2012
900.0,Orbs of lights 13+ in waves flying west near Midway airport.,41.85,-87.65,2012
1200.0,Two UFO sightings while looking at and from the Statue Of Liberty.,40.7141667,-74.0063889,2012
1.0,Large blue white circular object seen streaking above the overcast at night.,37.2652778,-97.3713889,2012
10.0,Objects were flying together as one&#44 then circled each other and disappeared into the sky,39.2902778,-76.6125,2012
45.0,Huge red/orange fireball craft&#44 no sound; Bremerton&#44 WA 98310,47.5675,-122.6313889,2012
240.0,Bright diamond shape object in the sky.,38.3855556,-78.8027778,2012
60.0,Fast moving &amp; silent&#44 set of 4 orange lights raced across elicptic of sky from east to west in th early evening,43.4711111,-89.7441667,2012
120.0,Seven bright crafts &quot;ufo&#39s&quot; seemed to dance in the Calif Sky last night,37.3541667,-121.9541667,2012
600.0,Shifting white light seen in Sloatsburg&#44 NY,41.1544444,-74.1933333,2012
180.0,Triangular UFO moves slow and silent&#44 changes direction sporadically,40.1522222,-75.2666667,2012
10.0,Possible UFO in area with a history of reported UFO sightings,40.5772222,-74.2286111,2012
720.0,5 UFO&#39s lined up holding still,33.4483333,-112.0733333,2012
300.0,Silver bell with flames at bottom and silver metal frame with red bottom,41.1383333,-81.8638889,2012
300.0,Rectangular ufo seen in Arizona,33.4222222,-111.8219444,2012
120.0,White glowing object flying in sky.,42.8077778,-87.9241667,2012
300.0,Dark&#44 noiseless&#44 floating V shaped object&#44 moving from south to north&#44 morphing shape,38.5816667,-121.4933333,2012
5.0,Large bright light shrinks and flies away quickly.,37.9577778,-121.2897222,2012
120.0,Fast moving double lined craft with moving lights..left a rotating movement within a trail,36.1630556,-82.8311111,2012
300.0,A dozen or so noisless orb like flaming balls of light that moved west across the sky and disapeared.,44.2619444,-88.4152778,2012
45.0,A V-shaped craft with about 6 lights on each &quot;wing&quot; above Bloomington IL.,40.4841667,-88.9936111,2012
1.0,It was a big huge glowing green light in the sky that was there moved then vanished.,30.6325,-97.6769444,2012
20.0,Blue-green ball of light seen over Chalfont&#44 Pa,40.2883333,-75.2094444,2012
5.0,Bright light accross Wildomar  skyline west.,33.5988889,-117.2791667,2012
5.0,UFO flying west&#44 in daylight&#44 oval shape&#44 silver&#44 disappeared in about 5 seconds.,38.2811111,-80.8527778,2012
1.0,Bright org flys by me.,37.6455556,-84.7722222,2012
180.0,One  bright object &#44 silent&#44 no flashing lights&#44 moving constant speed  several minutes until out of sight.,33.5386111,-112.1852778,2012
180.0,A moving star-like object changed direction and &quot;blinked out&quot;,32.7677778,-117.0222222,2012
120.0,Red diamond shaped craft&#44 yellow light in the middle.,30.6747222,-87.9152778,2012
900.0,Coming from SE coming NE.  I followed it with my own eyes until it diminished.,41.5963889,-73.9113889,2012
8.0,V-shaped craft flying southwest over Boulder CO,40.015,-105.27,2012
120.0,Red diamond object in alabama,30.6747222,-87.9152778,2012
240.0,As bright and as large as Venus light that curved from N to NNE. from directly overhead,29.3011111,-94.7975,2012
4.0,Star moved for 3 seconds&#44 stopped&#44 started to move again and disappeared.,25.7738889,-80.1938889,2012
1200.0,Lights that traveled across the sky then disappeared and then from the same spot reappeared but in a new direction.,45.12,-93.2875,2012
120.0,Bright blue light moving west to east at high speed&#44 stopped instantly hovered and zigzaged then moves further east toward st. louis su,38.6272222,-90.1977778,2012
2.0,Unusual and astonishing to see this.,41.2761111,-72.8688889,2012
2.0,Orange fireball over Gaithersburg MD on 04/12/2012,39.1433333,-77.2016667,2012
900.0,Triangle shape of lights in Northwestern sky one part of Mississippi,34.2575,-88.7033333,2012
10.0,There was a lighting that was coming down and then stopped and dissappered in mid air.,41.2586111,-95.9375,2012
15.0,Looked like a green falling star. Hovered I saw it brightly through my blinds. I ran out outsude. we saw it slowly falling. It was a gr,42.6827778,-89.0186111,2012
300.0,I see them all the time 2or 3 of them.   i was watching the night sky me and my wife where looking at the stars then two stars just beg,34.9202778,-82.2963889,2012
1500.0,Lights over Haughton/Bossiers Southwest and Northwest skys.,32.5325,-93.5038889,2012
30.0,A single fireball or ball of light with a slight tail or trail passed in an arc toward the ground.,42.0347222,-93.6197222,2012
30.0,I was returning home with my mother and sister one night in April. It was about 8:00 or 9:00 because I remember it being about 30 minut,41.4994444,-81.6955556,2012
1200.0,Second ufo sighting in same spot in two days,39.2125,-76.7138889,2012
3.0,It appeared as a triangular molten metal fast moving object&#44 traveling from the south in a straight line.,42.0972222,-88.6927778,2012
4.0,Spherical red and white bright light moving strangely.,43.0972222,-89.5041667,2012
3.0,Saw a bright light that was white/blue/green in color while driving down interstate and then it suddenly turns off.,41.3111111,-88.6097222,2012
60.0,Light moved across sky no sound made very hard turns and moved side to side way to fast to be a plane it moved like a balloon that was,36.1197222,-80.0738889,2012
300.0,The red ligt was follwiing my flashlight.,33.9133333,-78.3041667,2012
360.0,Bright red light with a flashing center that followed my flash light beam for over five minutes.,33.9133333,-78.3041667,2012
4.0,Green glowing object descending with a trail of white nd reddish light&#44 definatly NOT a meteor.,42.9105556,-87.8605556,2012
30.0,A light like a star but moved from the southwest sky to the southeast  moving upward.,47.3794444,-94.6038889,2012
6.0,Bright neon green pickle shaped UFO flung across sky&#44 seen on Lake MI Drive in Allendale,42.9744444,-85.8697222,2012
60.0,Bright lighjt manuevers over Iowa sky.,42.3236111,-92.5991667,2012
60.0,Extremely Low white circle moving horizontally in sky vanishing.,36.1658333,-86.7844444,2012
5.0,Father and daughter witness a triangular craft&#44 w/ lights in corners&#44 streak across the sky E to W.,46.9005556,-97.2108333,2012
5.0,Triangle with 3 lights near the points,46.9005556,-97.2108333,2012
300.0,Bright&#44 slow moving object with no sound moving graciously across sky.,39.6411111,-85.1411111,2012
3.0,Brilliant chevron-shaped object / solid light / appeared suddenly&#44 flashed twice&#44 even more brightly&#44 then vanished.,38.7838889,-90.4811111,2012
